# 歌口 梯5 起動 ts=1786460420275 源=wav:/Users/pascaldisse/projects/愛無/.scratch/審-梯5-Rahu/docs/adversary/具/合成歌/C1_家梯子_lap1_家3.wav 標本率=48000
# 検出param 検出param { 標本率: 48000, 窓長: 2048, 跳幅: 2048, 法: YIN, 下限hz: 80.0, 上限hz: 400.0, YIN谷閾: 0.1, 明瞭閾: 0.9, 無音閾rms: 0.001, 入力Nyquist比: 0.45, 入力帯域上限hz: 800.0 }
# 写像param 写像param { 基音: 220.0, 律: 八家, 家snap: false, 家数: 8, 満音rms: 0.12589254117941673, 明瞭閾: 0.9, 無音閾rms: 0.001, lap下限: -8, lap上限: 8 }
# 検出 hz=Some(285.15386422216426) 明瞭度=0.985244 rms=0.352747
Z ts=1786460421597 x=-0.7024 y=0.7118 theta=2.349527 r=1.000000 lap=0 hz=285.094940
# 検出 hz=Some(285.0949399018198) 明瞭度=0.996272 rms=0.353310
Z ts=1786460421640 x=-0.6977 y=0.7164 theta=2.343035 r=1.000000 lap=0 hz=284.890810
# 検出 hz=Some(284.8908099214197) 明瞭度=0.983692 rms=0.354438
Z ts=1786460421683 x=-0.7024 y=0.7118 theta=2.349545 r=1.000000 lap=0 hz=285.095487
# 検出 hz=Some(285.09548704928807) 明瞭度=0.981651 rms=0.353072
Z ts=1786460421725 x=-0.7037 y=0.7105 theta=2.351357 r=1.000000 lap=0 hz=285.152498
# 検出 hz=Some(285.1524982417535) 明瞭度=0.995707 rms=0.352916
Z ts=1786460421768 x=-0.6981 y=0.7160 theta=2.343606 r=1.000000 lap=0 hz=284.908776
# 検出 hz=Some(284.90877604650433) 明瞭度=0.987679 rms=0.354393
Z ts=1786460421811 x=-0.7008 y=0.7134 theta=2.347282 r=1.000000 lap=0 hz=285.024327
# 検出 hz=Some(285.02432690397217) 明瞭度=0.979400 rms=0.353497
Z ts=1786460421853 x=-0.7044 y=0.7098 theta=2.352416 r=1.000000 lap=0 hz=285.185795
# 検出 hz=Some(285.18579458713015) 明瞭度=0.993298 rms=0.352658
Z ts=1786460421896 x=-0.6992 y=0.7149 theta=2.345112 r=1.000000 lap=0 hz=284.956107
# 検出 hz=Some(284.95610691375305) 明瞭度=0.991662 rms=0.354153
Z ts=1786460421939 x=-0.6992 y=0.7149 theta=2.345134 r=1.000000 lap=0 hz=284.956793
# 検出 hz=Some(284.95679251799976) 明瞭度=0.978972 rms=0.353926
Z ts=1786460421981 x=-0.7045 y=0.7097 theta=2.352465 r=1.000000 lap=0 hz=285.187352
# 検出 hz=Some(285.18735168381585) 明瞭度=0.989597 rms=0.352593
Z ts=1786460422024 x=-0.7007 y=0.7134 theta=2.347203 r=1.000000 lap=0 hz=285.021845
# 検出 hz=Some(285.0218445967283) 明瞭度=0.994754 rms=0.353771
Z ts=1786460422067 x=-0.6981 y=0.7160 theta=2.343601 r=1.000000 lap=0 hz=284.908601
# 検出 hz=Some(284.90860135292723) 明瞭度=0.980449 rms=0.354263
Z ts=1786460422109 x=-0.7038 y=0.7104 theta=2.351478 r=1.000000 lap=0 hz=285.156286
# 検出 hz=Some(285.1562856237111) 明瞭度=0.985454 rms=0.352734
Z ts=1786460422152 x=-0.7023 y=0.7119 theta=2.349418 r=1.000000 lap=0 hz=285.091486
# 検出 hz=Some(285.09148606362015) 明瞭度=0.996247 rms=0.353332
Z ts=1786460422195 x=-0.6977 y=0.7164 theta=2.343034 r=1.000000 lap=0 hz=284.890800
# 検出 hz=Some(284.8908000747593) 明瞭度=0.983501 rms=0.354434
# 歌口 梯5 終了 ts=1786460421372 Z標本=46
